timestamp,ax,ay,az
109.924,4.28,1.44,0.14
109.935,4.48,1.5,-0.03
109.945,4.47,1.61,-0.17
109.955,4.4,1.67,-0.4
109.965,4.09,1.54,-0.64
109.975,3.73,1.33,-0.87
109.985,3.38,1.05,-0.93
109.995,3.0,0.76,-0.79
110.005,2.67,0.46,-0.62
110.015,2.33,0.19,-0.54
110.025,2.12,0.05,-0.48
110.035,1.88,0.0,-0.49
110.045,1.66,-0.08,-0.6
110.056,1.44,-0.22,-0.7
110.066,1.25,-0.43,-0.72
110.076,1.11,-0.59,-0.7
110.086,0.98,-0.7,-0.59
110.096,0.75,-0.79,-0.39
110.106,0.59,-1.01,-0.26
110.116,0.44,-1.21,-0.14
110.126,0.25,-1.25,-0.03
110.136,0.2,-1.25,0.03
110.146,0.25,-1.12,0.08
110.156,0.23,-0.96,0.12
110.166,0.16,-0.96,0.06
110.177,0.11,-0.93,-0.02
110.187,0.05,-0.83,-0.05
110.197,0.07,-0.76,-0.05
110.207,0.07,-0.65,0.03
110.217,0.07,-0.57,0.13
110.227,0.13,-0.48,0.2
110.237,0.12,-0.36,0.22
110.247,0.05,-0.31,0.19
110.257,0.05,-0.27,0.17
110.267,0.02,-0.15,0.23
110.277,-0.05,-0.06,0.32
110.287,-0.18,-0.07,0.4
110.298,-0.31,-0.02,0.45
110.308,-0.47,0.16,0.43
110.318,-0.7,0.38,0.28
110.328,-1.01,0.52,0.08
110.338,-1.32,0.57,-0.05
110.348,-1.55,0.62,-0.1
110.358,-1.61,0.69,-0.01
110.368,-1.66,0.78,0.18
110.378,-1.7,0.8,0.26
110.388,-1.82,0.76,0.18
110.398,-1.87,0.71,0.07
110.408,-1.85,0.66,0.04
110.419,-1.88,0.64,0.08
110.428,-1.93,0.54,0.1
110.439,-1.96,0.39,0.15
110.449,-2.0,0.34,0.23
110.459,-2.04,0.25,0.33
110.469,-2.04,0.11,0.45
110.479,-2.0,-0.02,0.66
110.489,-1.94,-0.12,0.79
110.499,-1.94,-0.24,0.8
110.509,-2.01,-0.32,0.73
110.519,-2.09,-0.33,0.59
110.529,-2.13,-0.29,0.42
110.539,-2.16,-0.19,0.28
110.549,-2.05,-0.16,0.2
110.56,-1.92,-0.07,0.3
110.57,-1.67,0.04,0.51
110.58,-1.33,0.17,0.74
110.59,-1.0,0.23,0.89
110.6,-0.77,0.29,0.97
110.61,-0.64,0.33,0.96
110.62,-0.51,0.31,0.77
110.63,-0.53,0.34,0.45
110.64,-0.64,0.3,0.09
110.65,-0.72,0.16,-0.24
110.66,-0.84,0.0,-0.42
110.67,-0.87,-0.16,-0.48
110.681,-0.89,-0.31,-0.43
110.691,-0.83,-0.4,-0.27
110.701,-0.73,-0.48,-0.08
110.711,-0.65,-0.57,0.06
110.721,-0.55,-0.58,0.13
110.731,-0.48,-0.39,0.22
110.741,-0.34,-0.13,0.24
110.751,-0.14,0.16,0.12
110.761,0.02,0.46,-0.21
110.771,0.15,0.73,-0.69
110.781,0.39,0.97,-1.04
110.791,0.82,1.2,-1.1
110.802,1.32,1.37,-0.89
110.811,2.01,1.48,-0.57
110.822,2.87,1.61,-0.16
110.832,3.71,1.82,0.28
110.842,4.54,1.99,0.65
110.852,5.23,1.97,0.81
110.862,5.71,1.87,0.87
110.872,5.75,1.66,0.52
110.882,5.39,1.28,-0.13
110.892,4.75,0.85,-0.83
110.902,4.04,0.46,-1.36
110.912,3.34,0.1,-1.6
110.922,2.69,-0.2,-1.56
110.933,2.24,-0.34,-1.39
110.943,1.89,-0.39,-1.13
110.953,1.55,-0.49,-0.86
110.963,1.27,-0.59,-0.61
110.973,1.07,-0.67,-0.36
110.983,0.94,-0.75,-0.11
110.993,0.75,-0.82,0.09
111.003,0.64,-0.8,0.12
111.013,0.47,-0.76,0.08
111.023,0.21,-0.8,-0.06
111.033,0.05,-0.94,-0.14
111.043,-0.04,-1.06,-0.12
111.053,-0.19,-1.15,-0.15
111.064,-0.35,-1.32,-0.17
111.073,-0.6,-1.53,-0.1
111.084,-0.77,-1.71,0.0
111.094,-0.9,-1.8,0.08
111.104,-0.93,-1.83,0.24
111.114,-1.01,-1.79,0.28
111.124,-1.05,-1.75,0.22
111.134,-1.09,-1.67,0.02
111.144,-1.02,-1.49,-0.17
111.154,-0.9,-1.21,-0.39
111.164,-0.86,-1.0,-0.6
111.174,-0.77,-0.82,-0.78
111.185,-0.69,-0.57,-0.81
111.194,-0.58,-0.3,-0.78
111.205,-0.52,0.06,-0.8
111.215,-0.42,0.45,-0.88
111.225,-0.42,0.8,-0.93
111.235,-0.36,1.11,-0.84
111.245,-0.22,1.32,-0.65
111.255,-0.01,1.42,-0.32
111.265,0.22,1.48,0.15
111.275,0.5,1.42,0.75
111.285,0.59,1.27,1.21
111.295,0.65,0.95,1.57
111.306,0.49,0.49,1.6
111.315,0.21,0.19,1.7
111.326,-0.1,-0.04,1.53
111.336,-0.43,-0.21,1.23
111.346,-0.72,-0.36,0.84
111.356,-0.86,-0.46,0.5
111.366,-0.88,-0.41,0.31
111.376,-0.8,-0.26,0.31
111.386,-0.67,-0.14,0.17
111.396,-0.63,-0.04,-0.05
111.406,-0.58,0.06,-0.26
111.416,-0.56,0.13,-0.41
111.426,-0.59,0.15,-0.41
111.436,-0.63,0.12,-0.35
111.447,-0.7,0.08,-0.2
111.457,-0.74,0.0,-0.03
111.467,-0.73,-0.07,0.11
111.477,-0.75,-0.11,0.29
111.487,-0.72,-0.18,0.38
111.497,-0.73,-0.31,0.44
111.507,-0.81,-0.5,0.52
111.517,-0.98,-0.64,0.6
111.527,-1.14,-0.78,0.61
111.537,-1.23,-1.0,0.54
111.547,-1.45,-1.13,0.41
111.557,-1.65,-1.2,0.2
111.568,-1.86,-1.19,0.0
111.577,-2.0,-0.99,-0.13
111.588,-1.99,-0.65,-0.13
111.598,-1.86,-0.33,-0.08
111.608,-1.74,0.06,0.02
111.618,-1.61,0.37,0.27
111.628,-1.46,0.63,0.47
111.638,-1.41,0.86,0.62
111.648,-1.43,1.05,0.7
111.658,-1.48,1.29,0.73
111.668,-1.58,1.57,0.76
111.678,-1.64,1.82,0.82
111.689,-1.6,2.02,0.89
111.698,-1.56,2.1,1.08
111.709,-1.42,2.08,1.14
111.719,-1.24,2.04,1.13
111.729,-1.02,1.9,1.18
111.739,-0.84,1.6,1.11
111.749,-0.78,1.32,0.96
111.759,-0.77,1.07,0.75
111.769,-0.73,0.9,0.61
111.779,-0.86,0.79,0.36
111.789,-0.98,0.81,0.19
111.799,-1.06,0.76,-0.0
111.809,-1.16,0.68,-0.09
111.819,-1.2,0.64,-0.04
111.83,-0.98,0.49,0.29
111.84,-0.83,0.22,0.57
111.85,-0.73,-0.04,0.72
111.86,-0.74,-0.3,0.76
111.87,-0.82,-0.53,0.68
111.88,-0.95,-0.73,0.58
111.89,-1.08,-0.84,0.46
111.9,-1.19,-0.89,0.36
111.91,-1.18,-0.79,0.26
111.92,-1.17,-0.67,0.17
111.93,-1.17,-0.62,0.02
111.94,-1.2,-0.64,-0.12
